梅拉尼娅	1.0000	550
韦伯	0.9033	495
弗格森	0.9982	543
成吉思汗	0.9963	542
卢卡库	0.9724	528
娜扎	0.9982	541
萨拉赫	0.9630	521
奥朗德	0.9981	538
保利尼奥	0.9944	531
福尔摩斯	0.9793	521
鲁宾	0.9756	519
贝卢斯科尼	1.0000	530
皮涅拉	0.9886	519
博索纳罗	1.0000	524
巴尔	0.9731	507
罗纳尔多	1.0000	520
阿明	0.9441	490
本泽马	0.9112	472
贝克汉姆	0.9961	516
葛兰素史克	1.0000	514
霍夫曼	0.9883	508
拉什福德	0.9863	505
鲍里斯·约翰逊	1.0000	512
白求恩	0.9609	491
拉塞尔	0.9902	505
斯托克	0.9804	499
梅根	0.9627	490
扎哈维	0.9182	460
桑德伯格	1.0000	500
卡扎菲	0.9980	495
布鲁克斯	0.9596	475
罗塞夫	0.9980	494
李亚	0.9473	467
沃尔夫	0.9939	487
阿贾克斯	0.9959	486
柯南	0.9670	469
西蒙斯	0.9814	475
阿丽	0.9812	469
阿特兹	1.0000	478
雪莉	0.9791	468
莫尔兹比港	1.0000	477
马里奥	0.9979	475
图斯克	0.9789	464
奥特曼	0.9957	467
马库斯	0.9722	455
斯特林	0.9828	458
蔷薇木子	1.0000	463
比尔盖茨	0.9805	453
基辛格	0.9957	459
穆雷	0.9935	457
伍兹	0.9804	450
巴赫	0.9477	435
恩格斯	1.0000	457
孔蒂	0.9934	452
卓伟	0.9535	431
卡尔	0.9292	420
哈利波特	0.9624	435
爱德华	0.9332	419
洛克菲勒	0.9978	447
伊姆兰·汗	1.0000	446
斯大林	0.9728	429
斯科特	0.9501	419
费舍尔	0.9841	433
米佐塔基斯	1.0000	437
罗宾逊	0.9771	427
曼德拉	0.9954	434
卡洛斯	0.9839	428
洪森	0.9792	424
克洛普	0.9375	405
布拉德	0.9930	428
路易斯	0.9372	403
阿德恩	0.9930	426
恩格尔	1.0000	424
皮克	0.9173	388
拿破仑	0.9076	383
桑托斯	0.9621	406
洛克	0.9026	380
凯恩斯	0.9714	407
英格拉姆	0.9881	414
包贝尔	0.9976	417
小琳	0.9928	414
莫雷诺	1.0000	417
索尔斯克亚	1.0000	416
莱万特	0.9928	411
奥利弗	0.9976	412
伊斯特布鲁克	1.0000	407
霍尔	0.9037	366
巴茨	0.9181	370
穆巴拉克	1.0000	396
克里斯	0.9696	383
库兹涅佐夫	1.0000	395
罗伯逊	0.9924	392
塞尔比	0.9975	393
哈勒普	1.0000	393
戈登	0.9566	375
沃尔克	0.9974	391
鲍里斯	0.9231	360
哆啦A梦	1.0000	389
